datacolumns 17
datarows 122
time	addmag_r	bicfemlh_r	gaslat_r	gasmed_r	gmax_r	gmed_r	gra_r	perlong_r	recfem_r	sar_r	semimem_r	sol_r	tfl_r	tibant_r	vaslat_r	vasmed_r
3.004	0.278362	0.092618	0.219338	0.310632	0.380884	0.585446	0.156925	0.309062	0.09926	0.108958	0.156389	0.231242	0.222767	0.28343	0.407984	0.535736
3.008	0.266975	0.083243	0.222693	0.303052	0.413086	0.622279	0.155647	0.31617	0.112411	0.128758	0.139135	0.240021	0.236818	0.266826	0.442598	0.569336
3.012	0.255507	0.075256	0.22611	0.297886	0.44651	0.657117	0.153414	0.324374	0.126705	0.150469	0.122562	0.249482	0.249714	0.25083	0.478364	0.601451
3.016	0.244407	0.068604	0.229469	0.295042	0.48042	0.689103	0.150312	0.333874	0.141989	0.173893	0.107034	0.259591	0.261043	0.235698	0.51507	0.631335
3.02	0.234074	0.063189	0.23263	0.294205	0.514101	0.717987	0.146494	0.344928	0.158022	0.198684	0.092815	0.270385	0.270455	0.221709	0.552155	0.658364
3.024	0.22484	0.058862	0.235476	0.2948	0.546945	0.744322	0.142228	0.357641	0.174459	0.224349	0.080049	0.281766	0.277742	0.209016	0.588853	0.682139
3.028	0.216901	0.055451	0.237872	0.29619	0.57848	0.768967	0.137774	0.371905	0.190949	0.250383	0.068777	0.293479	0.282796	0.197634	0.624082	0.702383
3.032	0.210414	0.052783	0.239754	0.297997	0.608012	0.792692	0.133354	0.387448	0.207145	0.276313	0.05897	0.305349	0.285619	0.187579	0.656463	0.718958
3.036	0.205435	0.050734	0.2415	0.300042	0.634752	0.816068	0.129123	0.403808	0.222788	0.301631	0.050555	0.317323	0.286397	0.17879	0.684522	0.731739
3.04	0.201966	0.049207	0.243738	0.302397	0.657977	0.839256	0.125127	0.420764	0.237652	0.326036	0.043434	0.329318	0.285641	0.171225	0.706845	0.740342
3.044	0.199948	0.048166	0.247252	0.305515	0.677149	0.862324	0.12135	0.438531	0.251502	0.349142	0.037523	0.341175	0.28393	0.164964	0.723104	0.744813
3.048	0.19916	0.047594	0.252715	0.310009	0.691991	0.885446	0.117754	0.457684	0.264239	0.37054	0.032733	0.352795	0.282002	0.16021	0.733975	0.745508
3.052	0.199224	0.047478	0.260637	0.31625	0.702229	0.909027	0.11425	0.478596	0.27578	0.389875	0.028957	0.363976	0.280668	0.157096	0.741011	0.74322
3.056	0.199685	0.047782	0.271319	0.324373	0.708137	0.933335	0.11078	0.501318	0.28618	0.406745	0.026078	0.374317	0.280664	0.155612	0.745606	0.738759
3.06	0.200168	0.048435	0.284904	0.334433	0.710146	0.957973	0.107336	0.525732	0.295616	0.420993	0.023989	0.383728	0.282513	0.155618	0.748637	0.733053
3.064	0.200377	0.049356	0.301412	0.346422	0.709094	0.982182	0.103931	0.551868	0.304403	0.433009	0.022587	0.392739	0.286485	0.156873	0.750645	0.726758
3.068	0.200059	0.050463	0.320669	0.360432	0.706067	1.00506	0.100661	0.579711	0.313032	0.443475	0.021779	0.401991	0.292655	0.15909	0.752206	0.720262
3.072	0.199137	0.051696	0.342222	0.376512	0.701862	1.02503	0.097625	0.609051	0.322056	0.453349	0.021477	0.411833	0.300957	0.161983	0.754046	0.714067
3.076	0.197529	0.05302	0.365349	0.394411	0.696961	1.040109	0.094852	0.639629	0.331851	0.463713	0.021596	0.422208	0.311208	0.165311	0.756828	0.708763
3.08	0.19508	0.054444	0.389022	0.413672	0.691393	1.048708	0.092387	0.671018	0.342637	0.475546	0.022064	0.432698	0.323084	0.168972	0.761024	0.704933
3.084	0.191821	0.055978	0.412114	0.433786	0.684839	1.049585	0.090322	0.702794	0.354562	0.489692	0.022825	0.442582	0.336209	0.172997	0.766582	0.703044
3.088	0.187859	0.057614	0.434014	0.454355	0.676797	1.042403	0.088706	0.734569	0.367565	0.506725	0.023838	0.451334	0.350226	0.177429	0.773018	0.703452
3.092	0.183341	0.059317	0.454498	0.475072	0.666613	1.027312	0.087552	0.765927	0.38133	0.526783	0.025069	0.458774	0.36486	0.182304	0.779729	0.706075
3.096	0.178481	0.06104	0.473556	0.495928	0.653839	1.004654	0.086843	0.796062	0.395444	0.549666	0.026473	0.464933	0.379723	0.187627	0.785913	0.710369
3.1	0.173446	0.062726	0.490959	0.517107	0.63837	0.974786	0.086498	0.824375	0.409479	0.575053	0.028002	0.470065	0.39435	0.19343	0.791076	0.715937
3.104	0.168306	0.064342	0.506382	0.538617	0.620463	0.938204	0.086385	0.850942	0.423207	0.602384	0.029592	0.47444	0.408424	0.199768	0.795101	0.722644
3.108	0.163058	0.065874	0.519711	0.560296	0.600377	0.895764	0.086326	0.876648	0.436549	0.630831	0.031163	0.478359	0.421446	0.2066	0.79807	0.73024
3.112	0.15766	0.067283	0.531049	0.581705	0.57843	0.848638	0.086135	0.902142	0.449332	0.659341	0.032631	0.481949	0.43277	0.213797	0.799982	0.738041
3.116	0.152101	0.068502	0.540766	0.602073	0.554766	0.798144	0.085668	0.927562	0.461209	0.686731	0.033919	0.485175	0.441863	0.221149	0.800103	0.745146
3.12	0.146466	0.06948	0.549418	0.620578	0.529409	0.745514	0.08487	0.9529	0.471591	0.711738	0.034989	0.488026	0.44831	0.22838	0.797106	0.750739
3.124	0.140812	0.070175	0.557448	0.636974	0.502351	0.691666	0.083723	0.977566	0.479777	0.73306	0.035819	0.490528	0.452027	0.235182	0.789744	0.753773
3.128	0.135166	0.070508	0.565129	0.651256	0.473481	0.637303	0.082197	1.000257	0.484918	0.749712	0.036386	0.492625	0.453329	0.241199	0.777076	0.753105
3.132	0.129525	0.070393	0.572608	0.663347	0.442921	0.583168	0.08027	1.01927	0.486467	0.760934	0.036668	0.49404	0.452772	0.246075	0.758838	0.747855
3.136	0.123889	0.069769	0.579734	0.673422	0.410865	0.53022	0.07794	1.033148	0.484256	0.766585	0.036648	0.49434	0.45111	0.249531	0.735251	0.73771
3.14	0.118345	0.068638	0.586035	0.681589	0.377586	0.479401	0.075241	1.040846	0.478647	0.766896	0.036341	0.492967	0.44904	0.251374	0.707276	0.723135
3.144	0.112944	0.067038	0.590871	0.687758	0.343617	0.431349	0.072233	1.041848	0.470343	0.762448	0.035771	0.489751	0.447098	0.251422	0.676338	0.704823
