datacolumns 17
datarows 1739
time	addmag_r	bicfemlh_r	gaslat_r	gasmed_r	gmax_r	gmed_r	gra_r	perlong_r	recfem_r	sar_r	semimem_r	sol_r	tfl_r	tibant_r	vaslat_r	vasmed_r
2.223	0.00691	0.003928	0.008142	0.005539	0.007729	0.020547	0.005537	0.021457	0.00787	0.01307	0	0.008642	0.004128	0.245862	0.003068	0.002234
2.2235	0.007015	0.003947	0.008088	0.005483	0.007768	0.020744	0.005496	0.021312	0.00782	0.012958	3.4e-05	0.008542	0.004103	0.244015	0.003096	0.002254
2.224	0.007124	0.003967	0.008034	0.005428	0.007806	0.020941	0.005455	0.021167	0.00777	0.012845	0.000171	0.008443	0.004078	0.24215	0.003124	0.002275
2.2245	0.007236	0.003987	0.007981	0.005373	0.007844	0.021138	0.005415	0.02102	0.007719	0.012729	0.000313	0.008345	0.004054	0.240266	0.003152	0.002296
2.225	0.007353	0.004009	0.007927	0.005319	0.007882	0.021335	0.005376	0.020873	0.007668	0.012612	0.000461	0.008248	0.00403	0.238365	0.00318	0.002317
2.2255	0.007473	0.004031	0.007874	0.005265	0.007919	0.021531	0.005337	0.020726	0.007617	0.012493	0.000616	0.008152	0.004007	0.236447	0.003208	0.002339
2.226	0.007598	0.004054	0.007821	0.005212	0.007956	0.021727	0.005299	0.020578	0.007565	0.012373	0.000777	0.008057	0.003985	0.234511	0.003236	0.00236
2.2265	0.007727	0.004078	0.007768	0.00516	0.007992	0.021923	0.005262	0.020429	0.007513	0.012252	0.000944	0.007963	0.003964	0.23256	0.003264	0.002383
2.227	0.00786	0.004103	0.007715	0.005108	0.008028	0.022117	0.005226	0.02028	0.007461	0.012129	0.001117	0.00787	0.003943	0.230591	0.003292	0.002405
2.2275	0.007998	0.00413	0.007662	0.005056	0.008063	0.022311	0.00519	0.020131	0.007408	0.012005	0.001297	0.007778	0.003923	0.228608	0.00332	0.002428
