Time addbrev_r addlong_r addmag1_r addmag2_r addmag3_r bicfemlh_r bicfemsh_r gaslat_r gasmed_r gmax1_r gmax2_r gmax3_r gmed1_r gmed2_r gmed3_r gmin1_r gmin2_r gmin3_r gra_r illiacus_r perbrev_r perlong_r perter_r psoas_r recfem_r sar_r semimem_r semiten_r sol_r tfl_r tibant_r vasint_r vaslat_r vasmed_r
3.0535 0.141141 0.141141 0.141141 0.141141 0.141141 0.024675 0.024675 0.0145387 0.0212597 0.0194244 0.0194244 0.0194244 0.0270172 0.0270172 0.0270172 0.02322 0.02322 0.02322 0.145555 0 0.030707 0.030707 0.030707 0 0.0136359 0.0257161 0.0585122 0.0585122 0.0092305 0.0518352 0.190613 0.00338184 0.00356623 0.00319745
3.054 0.140933 0.140933 0.140933 0.140933 0.140933 0.0247501 0.0247501 0.0145066 0.0211878 0.0194784 0.0194784 0.0194784 0.0270014 0.0270014 0.0270014 0.0232391 0.0232391 0.0232391 0.145328 0 0.0306487 0.0306487 0.0306487 0 0.013582 0.0256368 0.0586581 0.0586581 0.00921862 0.0515335 0.19022 0.00337479 0.00355725 0.00319232
3.0545 0.140722 0.140722 0.140722 0.140722 0.140722 0.0248265 0.0248265 0.0144738 0.0211144 0.0195346 0.0195346 0.0195346 0.0269857 0.0269857 0.0269857 0.0232594 0.0232594 0.0232594 0.145101 0 0.0305889 0.0305889 0.0305889 0 0.0135277 0.0255571 0.0588048 0.0588048 0.00920639 0.0512284 0.189818 0.00336766 0.00354816 0.00318715
3.055 0.140507 0.140507 0.140507 0.140507 0.140507 0.0249045 0.0249045 0.0144403 0.0210396 0.019593 0.019593 0.019593 0.0269703 0.0269703 0.0269703 0.0232809 0.0232809 0.0232809 0.144872 0 0.0305278 0.0305278 0.0305278 0 0.013473 0.0254771 0.0589521 0.0589521 0.00919384 0.0509202 0.189408 0.00336044 0.00353895 0.00318193
3.0555 0.140288 0.140288 0.140288 0.140288 0.140288 0.0249837 0.0249837 0.0144062 0.0209633 0.0196536 0.0196536 0.0196536 0.0269551 0.0269551 0.0269551 0.0233036 0.0233036 0.0233036 0.144643 0 0.0304653 0.0304653 0.0304653 0 0.0134179 0.0253967 0.0591 0.0591 0.00918092 0.0506091 0.18899 0.00335314 0.00352962 0.00317667
3.056 0.140066 0.140066 0.140066 0.140066 0.140066 0.0250643 0.0250643 0.0143714 0.0208856 0.0197165 0.0197165 0.0197165 0.0269401 0.0269401 0.0269401 0.0233276 0.0233276 0.0233276 0.144412 0 0.0304014 0.0304014 0.0304014 0 0.0133625 0.025316 0.0592481 0.0592481 0.00916768 0.0502951 0.188564 0.00334577 0.00352017 0.00317136
3.0565 0.13984 0.13984 0.13984 0.13984 0.13984 0.0251461 0.0251461 0.014336 0.0208065 0.0197817 0.0197817 0.0197817 0.0269255 0.0269255 0.0269255 0.0233529 0.0233529 0.0233529 0.144181 0 0.0303362 0.0303362 0.0303362 0 0.0133069 0.0252351 0.0593964 0.0593964 0.00915408 0.0499784 0.188131 0.00333832 0.00351062 0.00316602
3.057 0.13961 0.13961 0.13961 0.13961 0.13961 0.0252291 0.0252291 0.0143 0.020726 0.0198492 0.0198492 0.0198492 0.0269112 0.0269112 0.0269112 0.0233795 0.0233795 0.0233795 0.14395 0 0.0302697 0.0302697 0.0302697 0 0.0132509 0.025154 0.0595446 0.0595446 0.00914015 0.0496592 0.187689 0.00333079 0.00350096 0.00316063
3.0575 0.139377 0.139377 0.139377 0.139377 0.139377 0.0253133 0.0253133 0.0142633 0.0206442 0.019919 0.019919 0.019919 0.0268973 0.0268973 0.0268973 0.0234075 0.0234075 0.0234075 0.143717 0 0.0302019 0.0302019 0.0302019 0 0.0131948 0.0250727 0.0596927 0.0596927 0.00912587 0.0493376 0.18724 0.00332321 0.0034912 0.00315522
3.058 0.13914 0.13914 0.13914 0.13914 0.13914 0.0253986 0.0253986 0.0142261 0.0205611 0.0199912 0.0199912 0.0199912 0.0268837 0.0268837 0.0268837 0.0234368 0.0234368 0.0234368 0.143484 0 0.0301328 0.0301328 0.0301328 0 0.0131385 0.0249913 0.0598404 0.0598404 0.00911125 0.0490138 0.186783 0.00331556 0.00348136 0.00314977
