Time addbrev_r addlong_r addmag1_r addmag2_r addmag3_r bicfemlh_r bicfemsh_r gaslat_r gasmed_r gmax1_r gmax2_r gmax3_r gmed1_r gmed2_r gmed3_r gmin1_r gmin2_r gmin3_r gra_r illiacus_r perbrev_r perlong_r perter_r psoas_r recfem_r sar_r semimem_r semiten_r sol_r tfl_r tibant_r vasint_r vaslat_r vasmed_r
3.304 0.0924538 0.0693769 0.0386096 0.0619046 0.0679586 0.0739124 0.17718 0.0213779 0.0297638 0.0865915 0.0938462 0.0992819 0.0576335 0.0893287 0.0683926 0.0774476 0.06615 0.0431635 0.310438 0.0829725 0.0657428 0.0727458 0.0848018 0.0713006 0.0355148 0.508179 0.0657893 0.183057 0.0643586 0.0977421 0.0791115 0.0690427 0.0644577 0.0717411
3.308 0.0926027 0.0701814 0.0382619 0.06102 0.0671667 0.0725532 0.177267 0.022114 0.0290202 0.0855909 0.0926601 0.0975845 0.0570903 0.0886684 0.0677416 0.0771323 0.0657796 0.04274 0.310635 0.0839053 0.0661073 0.0731724 0.0843094 0.0722049 0.0366215 0.509875 0.064594 0.181634 0.065047 0.0986094 0.0780856 0.0689547 0.0643703 0.0716551
3.312 0.092875 0.0711677 0.0380062 0.0601767 0.0664245 0.0712916 0.177471 0.0227322 0.0283874 0.084474 0.091353 0.0957864 0.0564912 0.0879178 0.0669947 0.0767883 0.0653618 0.0422513 0.311096 0.0849 0.0665011 0.0736079 0.0839873 0.0731782 0.0376147 0.511671 0.0634914 0.180336 0.0655738 0.0994613 0.0772387 0.0686991 0.0641193 0.071408
3.316 0.0932811 0.0723507 0.0378538 0.0593829 0.0657406 0.070123 0.177795 0.0232431 0.0278522 0.0832245 0.0899088 0.0938739 0.0558313 0.0870653 0.0661388 0.076414 0.0648919 0.0416893 0.311835 0.0859619 0.0669229 0.0740516 0.0838303 0.0742257 0.0384911 0.513568 0.0624795 0.179164 0.0659488 0.100297 0.0765658 0.068269 0.0636976 0.070993
3.32 0.0938285 0.073742 0.0378158 0.0586476 0.0651248 0.069041 0.178237 0.0236531 0.0274067 0.0818265 0.0883119 0.0918343 0.0551059 0.0860998 0.0651616 0.0760074 0.0643654 0.0410464 0.312863 0.0870945 0.0673681 0.0744997 0.0838364 0.0753504 0.0392469 0.515566 0.0615554 0.178118 0.0661772 0.101113 0.0760671 0.0676586 0.063099 0.0704044
3.324 0.094522 0.0753475 0.0379037 0.0579829 0.0645887 0.0680389 0.178793 0.0239632 0.0270492 0.0802674 0.0865503 0.089659 0.0543101 0.0850116 0.0640537 0.0755661 0.0637778 0.040316 0.314185 0.0882981 0.0678297 0.0749451 0.0840074 0.0765522 0.0398761 0.517655 0.0607174 0.177198 0.0662588 0.101902 0.0757487 0.0668642 0.0623188 0.069638
3.328 0.0953621 0.0771665 0.038128 0.0574016 0.0641444 0.0671094 0.179454 0.0241688 0.0267842 0.0785382 0.0846157 0.0873434 0.0534391 0.0837934 0.0628096 0.0750871 0.0631248 0.0394926 0.3158 0.0895701 0.068298 0.0753779 0.0843496 0.0778278 0.0403716 0.519822 0.0599639 0.176403 0.0661874 0.102653 0.0756224 0.0658835 0.0613538 0.0686911
3.332 0.0963449 0.0791905 0.0384977 0.0569182 0.0638045 0.0662469 0.180208 0.0242592 0.0266221 0.0766354 0.0825056 0.0848904 0.0524893 0.0824409 0.0614283 0.0745669 0.0624029 0.0385729 0.317699 0.0909036 0.0687614 0.0757856 0.0848732 0.0791696 0.0407229 0.522047 0.0592954 0.175737 0.0659508 0.103351 0.0757054 0.0647161 0.0602021 0.0675626
3.336 0.0974617 0.0814036 0.0390185 0.0565467 0.0635804 0.0654455 0.181041 0.024219 0.0265786 0.0745603 0.0802223 0.0823073 0.0514579 0.080953 0.0599137 0.0740024 0.0616097 0.0375553 0.319867 0.0922894 0.0692062 0.0761534 0.0855911 0.0805673 0.0409183 0.524308 0.0587127 0.175202 0.0655317 0.103983 0.0760188 0.0633627 0.0588628 0.0662524
3.34 0.0987 0.0837823 0.0396935 0.0563012 0.0634834 0.0647017 0.181937 0.0240286 0.0266741 0.0723214 0.077776 0.0796115 0.0503442 0.0793328 0.058275 0.0733906 0.0607439 0.0364413 0.32228 0.0937138 0.0696168 0.0764643 0.0865172 0.0820065 0.0409443 0.526576 0.0582185 0.1748 0.0649087 0.10453 0.0765852 0.0618269 0.0573376 0.0647629
