datacolumns 17
datarows 1067
time	addmag_r	bicfemlh_r	gaslat_r	gasmed_r	gmax_r	gmed_r	gra_r	perlong_r	recfem_r	sar_r	semimem_r	sol_r	tfl_r	tibant_r	vaslat_r	vasmed_r
2.634	0.073137	0.06762	0.006162	0.00322	0.014684	0.136454	0.059431	0.01101	0.00378	0.010359	0.069188	0.003753	0.019054	0.048229	0.002611	0.001804
2.6345	0.07227	0.066724	0.006179	0.003177	0.014571	0.137995	0.058427	0.011083	0.003782	0.010285	0.068848	0.003744	0.019378	0.048453	0.002614	0.001794
2.635	0.071405	0.065842	0.006195	0.003134	0.014459	0.139537	0.057424	0.011159	0.003785	0.010209	0.068522	0.003735	0.019705	0.048679	0.002618	0.001784
2.6355	0.070542	0.064973	0.006211	0.00309	0.014347	0.141078	0.056425	0.011235	0.003787	0.010133	0.068209	0.003726	0.020035	0.048909	0.002622	0.001775
2.636	0.069681	0.064117	0.006226	0.003045	0.014237	0.142619	0.055429	0.011314	0.00379	0.010055	0.067909	0.003715	0.020368	0.049143	0.002627	0.001766
2.6365	0.068822	0.063276	0.006241	0.002999	0.014128	0.144157	0.054436	0.011394	0.003792	0.009977	0.067623	0.003704	0.020703	0.04938	0.002632	0.001757
2.637	0.067966	0.062448	0.006255	0.002952	0.01402	0.145693	0.053447	0.011475	0.003795	0.009898	0.06735	0.003692	0.021041	0.04962	0.002637	0.001748
2.6375	0.067113	0.061635	0.006268	0.002905	0.013913	0.147224	0.052462	0.011558	0.003797	0.009818	0.06709	0.003679	0.021381	0.049864	0.002643	0.00174
2.638	0.066262	0.060835	0.00628	0.002857	0.013806	0.148751	0.051482	0.011643	0.0038	0.009737	0.066842	0.003665	0.021724	0.05011	0.002649	0.001731
2.6385	0.065415	0.060051	0.006292	0.002808	0.013701	0.150272	0.050506	0.011729	0.003802	0.009656	0.066607	0.003651	0.022069	0.05036	0.002655	0.001723
2.639	0.064571	0.059281	0.006304	0.002758	0.013597	0.151787	0.049536	0.011817	0.003805	0.009575	0.066384	0.003636	0.022417	0.050614	0.002662	0.001715
2.6395	0.063731	0.058525	0.006314	0.002707	0.013494	0.153293	0.048571	0.011906	0.003807	0.009493	0.066174	0.00362	0.022766	0.05087	0.002669	0.001708
2.64	0.062894	0.057785	0.006324	0.002655	0.013392	0.154792	0.047613	0.011997	0.00381	0.00941	0.065975	0.003603	0.023118	0.05113	0.002676	0.0017
2.6405	0.062061	0.057059	0.006333	0.002603	0.013291	0.15628	0.04666	0.01209	0.003812	0.009328	0.065788	0.003585	0.023471	0.051393	0.002684	0.001693
2.641	0.061233	0.056348	0.006342	0.00255	0.013191	0.157758	0.045713	0.012184	0.003815	0.009245	0.065612	0.003567	0.023827	0.051659	0.002692	0.001686
2.6415	0.060409	0.055652	0.006349	0.002496	0.013092	0.159224	0.044774	0.01228	0.003817	0.009162	0.065448	0.003548	0.024184	0.051928	0.0027	0.001679
