datacolumns 17
datarows 190
time	addmag_r	bicfemlh_r	gaslat_r	gasmed_r	gmax_r	gmed_r	gra_r	perlong_r	recfem_r	sar_r	semimem_r	sol_r	tfl_r	tibant_r	vaslat_r	vasmed_r
2.892	0.084425	0.094176	0.402833	0.2929	0.003123	0.021138	0.02158	0.811031	0.003821	0.006784	0.02715	0.412297	0.040404	0.159159	0.002402	0.0082
2.896	0.087724	0.082455	0.379279	0.258765	0.003012	0.019311	0.022004	0.787403	0.003756	0.006544	0.022978	0.383827	0.038085	0.156184	0.002384	0.008196
2.9	0.090382	0.071307	0.35573	0.226148	0.003097	0.017821	0.02231	0.757097	0.003678	0.006322	0.019339	0.35438	0.035734	0.151927	0.002386	0.008143
2.904	0.092372	0.060864	0.331944	0.195471	0.003338	0.016632	0.022503	0.721953	0.003584	0.00611	0.016208	0.324597	0.033371	0.146589	0.002396	0.008027
2.908	0.093727	0.051253	0.307599	0.167043	0.003703	0.015715	0.02259	0.683722	0.00347	0.005906	0.013555	0.294908	0.031034	0.140348	0.002405	0.007841
2.912	0.094481	0.042573	0.282417	0.141054	0.004163	0.015043	0.022596	0.643609	0.003339	0.005712	0.011345	0.26563	0.028753	0.133276	0.002407	0.007584
2.916	0.094707	0.03488	0.256382	0.117584	0.004688	0.014579	0.022547	0.602411	0.003199	0.005539	0.009538	0.236932	0.026543	0.125441	0.002403	0.007264
2.92	0.094486	0.028182	0.229838	0.096626	0.005249	0.01428	0.022465	0.561016	0.003058	0.005403	0.008092	0.209042	0.024402	0.117047	0.002395	0.006897
2.924	0.093856	0.022452	0.203265	0.078108	0.005826	0.014103	0.022374	0.52033	0.002922	0.005318	0.006957	0.182305	0.022317	0.108379	0.002386	0.006494
2.928	0.092784	0.017636	0.177181	0.061922	0.00641	0.014004	0.022313	0.480964	0.002797	0.005294	0.006087	0.157046	0.020276	0.0997	0.002377	0.006069
2.932	0.091165	0.013664	0.152158	0.047954	0.006989	0.013934	0.022328	0.44324	0.002689	0.005345	0.005436	0.133518	0.018283	0.091199	0.002366	0.005637
2.936	0.088852	0.010454	0.128691	0.036085	0.007547	0.013859	0.022449	0.407421	0.002602	0.005481	0.004961	0.111947	0.016361	0.083067	0.002354	0.005209
2.94	0.08574	0.007916	0.107138	0.026183	0.008076	0.013763	0.022698	0.373778	0.002546	0.005709	0.004617	0.092493	0.014536	0.075513	0.002338	0.004796
