datacolumns 17
datarows 98
time	addmag_r	bicfemlh_r	gaslat_r	gasmed_r	gmax_r	gmed_r	gra_r	perlong_r	recfem_r	sar_r	semimem_r	sol_r	tfl_r	tibant_r	vaslat_r	vasmed_r
3.392	0.220039	0.133502	0.354405	0.420556	0.042615	0.153244	0.030533	0.458104	0.01755	0.011445	0.381311	0.342292	0.07007	0.106644	0.065855	0.065496
3.396	0.215204	0.126753	0.310592	0.376356	0.036736	0.158307	0.031801	0.411216	0.014633	0.011232	0.365913	0.300509	0.063881	0.098613	0.050488	0.052232
3.4	0.210499	0.119974	0.268597	0.331366	0.032975	0.165874	0.033359	0.364358	0.012187	0.011161	0.346114	0.259764	0.058887	0.091181	0.037376	0.040567
3.404	0.206273	0.113083	0.229061	0.286963	0.030962	0.175271	0.035175	0.318697	0.010166	0.011207	0.322648	0.22087	0.055022	0.084661	0.026355	0.03048
3.408	0.202886	0.10604	0.19251	0.244292	0.030311	0.185722	0.037209	0.27512	0.008521	0.01135	0.296587	0.184478	0.05217	0.079322	0.017252	0.021909
3.412	0.200525	0.098944	0.159278	0.204225	0.030617	0.196483	0.039435	0.234271	0.007207	0.01157	0.268921	0.1511	0.050188	0.075384	0.00988	0.014759
3.416	0.199228	0.091933	0.129513	0.16737	0.031485	0.206956	0.041827	0.196591	0.00618	0.011843	0.240699	0.121074	0.048914	0.072983	0.004046	0.00891
3.42	0.198901	0.085106	0.103302	0.134105	0.032548	0.216829	0.044335	0.162336	0.005392	0.012142	0.21288	0.094554	0.048188	0.07219	0	0.00423
3.424	0.199332	0.078518	0.08067	0.104622	0.0335	0.225987	0.04688	0.131678	0.004794	0.012441	0.186182	0.071555	0.047851	0.07302	0	0.000582
3.428	0.20017	0.072189	0.061537	0.078955	0.034116	0.234353	0.049391	0.104712	0.004345	0.012725	0.161103	0.051986	0.047745	0.07542	0	0
3.432	0.200977	0.066137	0.045722	0.057017	0.034255	0.241811	0.051822	0.081436	0.004015	0.012983	0.13799	0.035674	0.047725	0.079281	0	0
3.436	0.201353	0.0604	0.032974	0.038628	0.033853	0.24818	0.054128	0.06174	0.003776	0.013201	0.117064	0.022385	0.047653	0.084419	0	0
3.44	0.201036	0.055049	0.022993	0.023539	0.032928	0.253308	0.056259	0.045416	0.003603	0.013358	0.098455	0.011843	0.04743	0.090574	0	0
3.444	0.19983	0.050158	0.015443	0.011454	0.031544	0.257142	0.058164	0.032189	0.003484	0.013441	0.082192	0.003748	0.047005	0.097445	0	0
3.448	0.197501	0.04578	0.009974	0.002052	0.029809	0.259673	0.059759	0.021739	0.003411	0.013444	0.068195	0	0.046392	0.104711	0	0
3.452	0.193822	0.04193	0.006235	0	0.027836	0.260843	0.060937	0.013729	0.003384	0.013369	0.056303	0	0.045609	0.112035	0	0
3.456	0.188541	0.038572	0.00388	0	0.025732	0.260473	0.061582	0.007827	0.003403	0.013226	0.046295	0	0.044655	0.119058	0	0
3.46	0.181418	0.035624	0.002583	0	0.02358	0.25827	0.061614	0.003716	0.00347	0.013031	0.037912	0	0.043511	0.12537	0	0
3.464	0.172393	0.032981	0.002049	0	0.021445	0.253972	0.061001	0.001098	0.003587	0.012801	0.030889	0	0.042157	0.130526	0	0
3.468	0.161682	0.030538	0.002045	0	0.019382	0.247379	0.059789	0	0.003756	0.012555	0.024976	0	0.040599	0.134114	0	0
3.472	0.149606	0.028218	0.002413	0	0.017437	0.238442	0.058051	0	0.003982	0.012311	0.019969	0	0.038871	0.135949	0	0
3.476	0.136617	0.025985	0.003033	0	0.015649	0.227233	0.055929	0	0.00427	0.012078	0.0157	0	0.03703	0.136101	0	0
3.48	0.123178	0.02383	0.003817	0	0.014053	0.214029	0.053595	0.00033	0.004625	0.011863	0.012066	0	0.035139	0.134903	0	0.000703
3.484	0.109714	0.02174	0.004704	0	0.012674	0.199244	0.051237	0.001589	0.005059	0.011687	0.008991	0	0.033274	0.132786	0.000336	0.001987
3.488	0.096661	0.019685	0.005646	0	0.011527	0.183364	0.049059	0.003154	0.005581	0.011574	0.006423	0	0.031511	0.130156	0.001342	0.003335
3.492	0.084398	0.017643	0.006614	0	0.010618	0.166972	0.047245	0.004936	0.006196	0.01155	0.004321	0	0.029933	0.127413	0.002371	0.004748
3.496	0.07323	0.01562	0.007581	0	0.009946	0.15066	0.045956	0.006858	0.006912	0.011638	0.002645	0.001049	0.028609	0.124906	0.003441	0.006223
